"desarroll de una herramient par el monitore de event y activ de usuari en aplic web","la final del present trabaj especial de grad cons en el desarroll de una herramient con la capac de: realiz el monitore de event y accion de usuari durant su interaccion con aplic y siti web y gener inform que pued ser utiliz posterior con multipl proposit par ello se aplic una adapt del model de desarroll en casc baj una metodolog ad hoc la cual se realiz en cinc fases: descripcion de requer analisis diseñ implement y final la fas de prueb de la herramient desarroll com result final se obtuv una herramient de facil integr con la capac de realiz el proces de grabacion de event y accion relev de los usuari llev a cab reproduccion automat de dich grabacion y gener report con inform de util acerc de las activ registr por los usuari de cualqui aplic web","monitore de usuari reproduccion automat event grabacion javascript pag tagging document object model dom","aplicaciones internet" 
"deusweb gener de siti web administr bas en la ingeni de revers al model de dat","el sistem deusweb desancl tien com objet gener de form automat aplic web que se encarg de gestion la inform conten en una bas de dat contribu asi a minimiz el tiemp en el desarroll de este tip de aplic la gestion que realiz el sistem sobr la bas de dat incluye: list busc insert modific y elimin cualqui inform conten en las tabl de la bas de dat deusweb es una aplic desarroll utiliz com lenguaj de program jav la cual recib com entrad una bas de dat existent y apart de esta extra sus metadat con la inform obten de los metadat y junt con la inform de configur del siti suministr por el usuari se gener la aplic web la creacion de los archiv fuent del siti gener es llev a cab por un motor implement en la aplicacion: jsp/servlets el cual es constitu por un conjunt de proces par este trabaj especial grad sol se encuentr implement este motor sin embarg se pued agreg y configur nuev motor en la aplic de una form facil en proxim version los proces son los encarg de realiz las tar par la gener del siti tar como: cre la estructur de directori cre los servlets cre las vist jsp compil los archiv gener empaquet el siti etc el proposit de este trabaj especial de grad cons en desarroll el sistem que permit la creacion de siti web administr a part de una bas de dat existent a traves del proces de desarroll de software: proces unific el alcanc de este desarroll involucr gener codig jsp/servlets a part de un bas de dat mysql par la creacion de este sistem se estudi tres herramient existent que gener aplic web administr a part de la ingeni de revers al model de dat del estudi de estas aplic surg las funcional desarroll en el sistem sin embarg el sistem desarroll inclu nuev funcional con respect a los sistem evalu por ejemplo: el manej de las clav foran y la manipul de los archiv almacen en la bas de dat","ceapucv aplic estandar de diseñ web modul postgr ","aplicaciones internet"
"medicion y visualiz de metric de softwar par frameworks web cas de estudio: ruby on ralis y frameworks en jav","en el present trabaj especial de grad se realiz un estudi de dos tecnolog web: framework ruby on rails y algun frameworks en jav en el present estudi se mid algun caracterist de estas tecnolog web en un cas de estudi la medicion fue formaliz por medi de un conjunt de metric de softwar las cual permit cuantific las diferent de las tecnolog en el cas de estudi de la investig en la investig se desarroll un cas de estudi compuest de dos aplic web bas en el mism model conceptual y con los mism requer estas aplic web dan solucion a funcional del modul administr y del modul de servici al estudi del sistem de control de estudi de la facult de cienci ucv llam conest la primer aplic web fue desarroll con el framework ruby on rails y la otra aplic fue desarroll con los frameworks web en jav struts hibernat javamail y axis2 ademas se realiz la implement de un medidor de metric de softwar el cual permit calcul sobr las aplic que compon el cas de estudi las siguient metricas: numer de lin de codig lin of cod loc; numer de lin de comentari comment lin of cod cloc; complej ciclomat cc; las metric esfuerz tiemp de desarroll y numer de person defin en el model construct de cost cocomo; rendimient web y rendimient standalon y final se desarroll una aplic web que permit visualiz los result gener por el medidor de metric desarroll en la investig","ceapucv aplic estandar de diseñ web modul postgr ","aplicaciones internet"
"metodolog par la auditor de segur de aplic web","las aplic web con frecuenci result ser el punt de entrad mas debil a una red corpor general el acces a las mism deb ser public y estar dispon desd cualqui part del mund 24 hor al dia los 365 dias del año si la aplic web no es segur entonc tod la inform sensibl esta en grav peligr asegur las aplic web es critic y no es una tare facil deb a la inmens cantid de vulner y amenaz a las que estan expuest par las aplic web exist vulner en la red el sistem oper servidor que las contien e inclus en las mism aplic web un atac pued aprovech estas vulner y comet ataqu con el fin de obten inform confidencial consegu acces no autoriz o simplement caus algun dañ sin embarg exist tecnic y buen practic de desarroll de softwar que pued ayud a proteg las aplic web de estas vulner siempr y cuand los desaboll integr y administr de sistem esten concient de la existent de estas vulner y de com preven o dificult su explot el trabaj especial de grad abord las aplic web desd el punt de vist de la segur describ las principal caracterist de las aplic web sus vulner y amenaz y las med de segur que permit proteg se consider aspect de plataform red aplic e implement de funcional en las aplic web se propon una metodolog par la auditor de segur en aplic web esta metodolog establec un conjunt de pas bien defin los cual permit audit cad caracterist de una aplic web y determin la existent de posibl vulner y amenaz de segur par lueg hac referent a las respect med de segur correct que pued ser aplic final par prob la eficaci de la metodolog se realiz tres 3 cas de es¬tudi con los cual se audit tres 3 aplic web desarroll con tecnolog diferent","ceapucv aplic estandar de diseñ web modul postgr ","aplicaciones internet"
"prototip de un manej de imagen distribu usand el smbd informix","el manej de imagen desarroll en este trabaj form part del sistem distribu par tratamient de imagen sim que se esta elabor en el centr de comput paralel y distribu de la escuel de comput facult de cienci univers central de venezuel el sim esta compuest por vari servidor de imagen local sil que aprovech las caracterist propi de la maquin local y los recurs dispon de una red de comput heterogene par el proces de imagen en el sim cad imag digital se encuentr almacen en un unic nod de una red local tip ethenie constitu un sistem de imagen distribu cad sil esta compuest de tres proces el manej de transaccion mt el proces ejecy el manej de imagen mi el primer se ocup de la interfaz con el usuari tom el arbol de transaccion a ejecut control su ejecu y envi la respuest final al usuario; el segund proces ejec se encarg de la ejecu de oper sobr las imagenes; y el tercer manej de imagen se encarg de la manipul de las imagen y de la aplic del algoritm del control de concurrent sobr sus imagen local el control de concurrent se llev a cab aplic el metod de bloque en dos fas que requier clasific tod las oper sobr el objet imag com de lectur o escritur bas en el model de transaccion anid en el present trabaj especial de grad se implement un prototip del manej de imagen usand el sistem manej de bas de dat informix el cual permit la manipul de imagen distribu en vari maquin par describ el comport del manej de imagen mi se utiliz el metod remor que permit obten una mejor concepcion de los sistem","solicitud estudiantil aplic tecnic y herramient par la creacion de sistem rails correspondent ","base de datos"
"metod de construccion de aplic en una intranet con acces a bas de dat orient a objet","exist una gran divers de metod orient al desarroll de aplic los cual han sid desarroll por autor muy conoc com jam rumbaugh tecnic de model de objetos: omt rum91 y ivar jacobson ingeni de softwar orient a objetos: oos jac96 entre otros los metod propuest por estos autor contempl de maner general tres grand fas com lo son la fas analisis fas diseñ y fas de implement aunqu inclu otra etap com la fas de prueb que complement lo hech en las fas anterior nombr sigu en el ambit de lo que son las aplic y los metod que exist par la construccion y desarroll de estas exist un tip particul de dich aplic que ultim ha ven despert interes dentr del ambient computacional estas son las aplic que se desarroll baj un entorn intranet las aplic intranet son aplic que corr baj un ambient intranet y pued ser acced con la tecnolog del web a traves de un program client llam brows o visualiz que proporcion una interfaz comun estas son normal aplic dinam que demand el acces a dat que se encuentr distribu en la intranet y estan almacen en bas de dat de distint indol el manej y distribu de los dat a traves de la intranet depend del sistem manej de bas de dat y las herramient que este ofrezc par el acces a dich dat a traves del web de aqu la gran import a la hor de realiz la seleccion de estos sistem en paralel a lo que represent el 'boom' de la tecnolog intranet y tod lo que esto abarc ha surg un crecimient en tod lo referent a la teor orient a objet de tal form que much de las herramient y del softwar que se encuentr en el merc desarroll y orient sus product haci dich paradigm tod esto ha dad un vuelc signific a lo que es el mund de la comput y a la form de trabaj de las distint person y compañ que en este ambient se desenvuelv en consecuent se hac necesari desarroll y estimul el pensamient haci el aprendizaj y comprension de los distint element que conform este paradigm ten present la import que tien la utiliz de un metod par el desarroll de una aplic el aug de las red intranet y el paradigm orient a objet y que ademas los metod propuest hast ahor estan orient haci la construccion de aplic tradicional el trabaj especial de grad que se plante a continu pretend propon la descripcion de un metod par construccion de aplic baj un entorn intranet con conexion a bas de dat orient a objet","solicitud estudiantil aplic tecnic y herramient par la creacion de sistem rails correspondent ","base de datos"
"gener de una bibliotec electron utiliz bas de dat xml nativ de uso libr cas de estudi material didact sobr fram relay","el aug del internet en los ultim años ha ido en ascens graci a que mil de person lo utiliz com metod de estudi con sol hac un clic per el internet tien cient de pagin llen de inform much de esta inform no tien import par unos com la tien par otros uno de los metod educ y que recopil inform de interes par un ciert grup de person son los libr electron los libr electron llam ebook es la version digitaliz de un libr impres pued estar almacen en un cd o dispon onlin y se lee direct desd un orden o desd un disposit especial los libr electron son herramient de aprendizaj de la educ a distanci la cual se caracteriz por un conjunt de proced e interaccion de mediacion que se establec entre educ y educ en el desarroll del proces enseñanzaaprendizaj mediant la utiliz racional de recurs tecnolog informat una buen opcion par soport los libr electron son las bas de dat xml en los document xml se pued almacen tod la inform par un libr ademas que el estand oeb se constru en xml este estand vien patrocin por el consorci nist institut nacional par estandar y tecnolog de los estad unid en dich consorci se agrup los principal proveedor de conten asi com las principal empres de disposit y desarroll de program y softwar par gener y distribu ebook los objet del consorci oeb se orient a cre estandar par la distribu y creacion de public electron el estand oeb es en su mayor part compat con el lenguaj html 40 y con el xhtml ademas el xml permit adapt a cualqui disposit o format de sal si vien acompañ de los dtd y hoj de estil necesari el estand oeb facilit las directric comun par gener ebooks respond a los requisit de accesibil portabil y present sobr tod los disposit de hardwar y los sistem oper los marcador xml y la dtd permit la codif semant del text y su relacion con metadat descript el oeb no proteg el text que pued ser copi y distribu perjudic el derech de la propied intelectual razon por la cual no la utiliz las editorial par la vent de ebooks aunqu lo adopt cuand no hay neces de tal limit ya que los libr electron son soport por document xml par almacen su inform se necesit de un manej que manej e intercambi dat un ejempl de tal sistem es el manej de bas de dat xml de berkeley el present trabaj especial de grad pretend defin las estructur necesari par la formacion de un sistem web que constru una bibliotec electron mediant la insercion de libr electron par el soport de los laboratori de red de la escuel de comput bas en el sistem manej de bas de dat xml de berkeley","solicitud estudiantil aplic tecnic y herramient par la creacion de sistem rails correspondent ","base de datos"
"herramient de min de datos: prototip del modul par el tratamient de dat ausent","en la actual se dispon de grand acumul de dat en casi cualqui are del quehac human los dueñ de estas acumul des extra de ellas inform util que les ayud a tom decision el kdd y la min de dat permit analiz los dat en busqued de inform util la calid de los result obten del analisis de dat se ve enorm influ por la calid de estos por esa razon kdd y min de dat consider import el preproces de dat uno de los problem mas import a resolv en esta etap es el tratamient de dat ausent en este trabaj especial de grad se present un prototip de una herramient de tratamient de dat ausent que permit aplic a bas de dat cinc tecnic diferent par solvent las ausenci que pud present las tecnic implement son: sustitu por medi mean substitution asign del mas parec hotdeck regresion lineal lin regression y maxim expect em de esta maner otros modul de la herramient de min de dat podran dispon de conjunt de dat complet y de calid","min de dat dat ausent sustitu por medi hotdeck regresion lineal maxim expect","inteligencia artificial"
"herramient de min de datos: prototip del modul de preproces normaliz y reducion de dimensional","las bas de dat compuest general por un gran numer de registr son utiliz en el are comercial profesional o academ deb a su gran tamañ much vec la inform util dentr de estas no pued ser encontr facil es por ello que se recurr a la min de dat una maner de encontr esta inform es mediant el descubr de conoc a part de dat kdd por sus sigl en ingles knowledg discovery from datab que cons en el analisis de un conjunt de dat con el fin de obten inform util que ser aplic en un context determin la etap de import trascendental en el kdd la constitu el preproces de dat que cons en prepar los dat que se van a utiliz mediant la aplic de tecnic de limpiez normaliz reduccion e integr par mejor la calid y el rendimient predict en la busqued de patron de comport e inform potencial signific el laboratori de inteligent artificial pertenecient a la escuel de comput de la facult de cienci de la univers central de venezuel pose una line de investig que se dedic al estudi y desarroll de aplic en min de dat y se ha propuest la construccion de una herramient que comprend en conjunt y subdivid en modul bien delimit las etap del kdd en este trabaj se desarroll e implement el modul que se encarg del preproces de los dat compuest por un conjunt de tecnic de normaliz de dat y de seleccion de caracterist baj un ambient de trabaj que permit una total interaccion tant de insum com de result con los otros modul de la herramient","maxim expect agrolog coloni de hormig siti web framework ","inteligencia artificial"
"integr y mejor continu de la herramient de red neuronal del laboratori de inteligent artificial","el laboratori de inteligent artificial y el centr de ingeni de softwar y sistem desarroll dos prototip en el are de red neuronal destin a facilit la resolu de problem los cual estan orient tant par ser utiliz por usuari expert com principi en este trabaj especial de grad se present una propuest de integr de estos dos prototip en una sol aplic desd la perspect de la usabil y la ejecu esto quier dec que facilit el aprendizaj del usuari la memoriz de la aplic que sea eficient en el uso y que brind satisfaccion al usuari tambien se dese que la nuev aplic cuent con otras funcional com por ejempl un nuev algoritm de entren par el paradigm de red neuronal supervis mlp y el establec de etiquet en los map autoorganiz de kohon som","integr usabil unidad de abstraccion y valid red neuronal aprendizaj supervis no supervis e hibr","inteligencia artificial"
"una aplic del algoritm kmedi par la agrup de dat bibliograf","en este trabaj especial de grad se propon desarroll un sistem bibliotecari par la 'sal de lectur simon boliv de la univers bolivarian de venezuela' y realiz un estudi de factibil de incorpor algoritm de agrup en el modul de clasif segun el sistem decimal de dewey especif el algoritm kmedi","catalog clasif agrup min de dat","inteligencia artificial"
"extension plugins de eclips par desarroll de agent baj jad y jadex","agent softwar y sistem multiagent sma son concept basic en la inteligent artificial que tien bas sol graci a los estudi realiz a lo larg del tiemp en el present trabaj especial de grad se present la construccion de un conjunt de extension plugins par el entorn integr de desarroll eclips par brind a la comun que trabaj con agent softwar y sistem multiagent una herramient que les facilit el trabaj a la hor de la creacion de agent protocol o comport bas en los lineamient de las plataform jad y jadex la principal herramient que se utiliz com bas par la solucion fue eclips el cual es un entorn integr extens de licenci libr sobr el se cre un conjunt de tres plugins que constitu asistent que facilit al program llev a cab tar como: construccion de una clas agent de indol gener en jad y con incorpor de comport construccion de comport gener y asoci con una clas agent prediseñ construccion de un agent simpl tip bdi baj jadex con implement de la clas que estructur los plan del agent y final un conjunt de protocol jad tod esto aplic una metodolog agil com es la program extrem xp par facilit el proces de creacion cambi y prueb","agent sistem multiagent jad jadex eclips extension plugins","inteligencia artificial"
"prototip de un portal de merc de emple baj el enfoqu de la web semant","se present en este trabaj el desarroll de un prototip de un portal par merc de emple cuy arquitectur respond a las propuest de diseñ y construccion de aplic baj el enfoqu de web semant este portal permit a un aspir de emple registr y manten inform sobr su perfil profesional asi com busc las ofert que mas se ciñ a su perfil par ello el portal cuent con un agent inteligent que llev a cab la busqued de las ofert que mejor se adapt con los perfil de los aspir remit posterior por otra part el portal ofrec a las empres reclut facil par public las ofert de emple tod este conoc se organiz y estandariz en una ontolog del domin de merc de emple la construccion del prototip se bas en el uso de herramient alin a la web semant tal como: owl proteg jen","maxim expect agrolog coloni de hormig siti web framework ","inteligencia artificial"
"sistem bas en conoc par apoy el analisis de liqu seminal human","el diagnost de la calid del sem se realiz en bas a un conjunt de prueb conoc com analisis de liqu seminal als el als es un proces complej de tom de decision entre multipl opcion de clasif determin por un conjunt de variabl macroscop y microscop en este trabaj se present un sistem bas en conoc sbc par apoy al profesional que realiz este tip de exam este sbc proporcion la clasif espermat de una muestr a part de los result de las prueb realiz introduc a traves de una interfaz web adicional el sistem cuent con un modul de explic par la justif de sus conclusion una gal de imagen de la morfolog espermat un glosari de termin asoci con el domini y suministr inform acerc de los protocol a segu par la realiz del als","analisis de liqu seminal sistem bas en conoc metodolog commonkads","inteligencia artificial"
"aplic de las red neuronal en la estim de model de clasif de la morfolog de cabez de espermatozoid human a part de imagen","entre las prueb que se realiz en el analisis de liqu seminal esta el analisis de la morfolog de los espermatozoid la cual permit sab si las celul present en la muestr exhib anormal de form pud signific que la fertil del pacient se vea afect deb a la complej inherent a la prueb ser de gran ayud que los profesional de este domini dispong de un sistem automatiz que los asist en la clasif de la morfolog a part de imagen de muestr de sem sigu los lineamient propuest por la organiz mundial de la salud en este trabaj se muestr los result de aplic tecnic de proces de imagen y red neuronal par estim un model que permit hac la clasif de la morfolog de cabez de espermatozoid human aunqu los result obten estan a la altur de otros trabaj similar estos no son satisfactorios; esto evident la neces de continu trabaj en el establec de otros protocol par la extraccion de las caracterist que describ una muestr de sem","proces de imagen  red neuronal analisis de sem human morfolog de espermatozoid","inteligencia artificial"
"evalu de tecnic de creacion y manten de bas de cas par un sistem de razon bas en cas","el sistem analis es un sistem multiagent cuy final es apoy a los profesional en el diagnost de la calid del sem human mediant la emul de los proces que estos realiz en particul dich final es llev acab por el agent de clasif ac del sistem el cual depend del conjunt de prototip bas que constitu la bc ya que esta deb exhib caracterist tal com capac eficaci y tamañ adecu en este trabaj especial de grad se present el desarroll de una aplic cuy funcional son: cre la bas de cas inicial del clasif hibr del ac utiliz tecnic de edicion y condens y el manten de la bc del mism combin diferent tecnic de manten se decid utiliz las tecnic de edicion y condens par la creacion de la bas de cas inicial ya que estas se caracteriz en evit el solap entre clas y por obten agrup compact que garantic manten la eficaci del clasif final se pud observ al realiz el proces de edicion y condens sobr la bc crud se pud not que en aquell clas con poc represent el rendimient de aciert de estas decrec razon por la cual se decid consider sol aquell clas que tuv de 12 a mas prototip obten com result un conjunt con 28 de las 45 clas al realiz dich reduccion de clas se obtuv una mejor consider en tod las tecnic aplic el manten de la bc del clasif hibr del agent clasif se llev a cab utiliz dos tecnicas: borr por frecuenci y la tecnic bas en el concept de inconsistent y redund de cas","analisis de sem human razon bas en cas razon bas en regl manten y creacion","inteligencia artificial"
"catalog inteligentes: una herramient par la construccion y administr de catalog en el web","hoy en dia con el imper desarroll de la tecnolog bas en el uso eficient de las telecomun y de los nuev paradigm de negoci cad vez mas person busc unirs al grup de usuari que utiliz internet com principal herramient par el acces a la inform a la comun y al comercio; por esto ha surg a gran veloc herramient que le facilit a los usuari la solucion de sus requer el objet general de este trabaj especial de grad es la innov en la creacion de catalog de public en el web mediant el desarroll de una herramient par la construccion y administr de catalog de form asist incorpor imagen panoram objet que se logr mediant la construccion de un siti web que permit la incorpor de las herramient necesari par la administr de catalog la construccion de un editor de catalog par el diseñ del estil del catalog la construccion de un asistent de diseñ par facilit al usuari la tare de creacion del catalog en particul el diseñ de la interfaz la integr de una herramient par la visualiz de imagen panoram lo que añad la posibil de una mejor percepcion de los product y la integr de divers tecnolog existent en el mund web","ceapucv aplic estandar de diseñ web modul postgr ","aplicaciones internet"
"gener de siti web de asignatur","los siti web en el context academ facilit la comun entre profesor y estudi ademas ofrec funcional tal com carteler inform sal de chat enlac de interes y notici import esta comun funcion de maner sencill dond un profesor o grup de profesor constru un siti web inclu dat relacion al curs y los estudi acced a la inform que se encuentr en el siti desd un comput con acces a internet a traves de un naveg en este trabaj especial de grad se desarroll una herramient que permit constru siti web de asignatur de maner rap y sencill orient a docent no expert de esta maner la herramient cuent con las funcional basic identific en este domini la aplic desarroll denomin genasig acronim de gener de siti web de asignatur se constru sigu una metodolog adhoc bas en el proces unific up el cual usa el lenguaj de model unific uml el proces cit conoc com up plante fas y activ y en cad fase/act se gener ios correspondient artefact o document que se produc en el cicl de vid de desarroll del softwar los artefact obten en la fas inicial model de cas de uso y model objet del domini sirv de entrad par el desarroll de un lenguaj de patron de interaccion en el domini de estudi a part del cual se constru el prototip de interfaz de la aplic genasig constitu com un proyect pilot cuy bas de analisis es la facult de cienci por lo que se pued pens en generaliz a cualqui carrer de cualqui univers","usabil lenguaj de patron de interaccion prototip de interfaz gener de siti web siti web de asignatur","aplicaciones internet"
"webmat una herramient par el desarroll de siti web de profesor universitari","la masif del uso de internet ha aument en gran med la posibil de divulg el trabaj que se realiz en cualqui part del mund y esto es especial import par las person que hac labor de investig o docenci dad la efect del web com medi de comun es de sum import par los profesional involucr en cualqui camp de investig cont con la posibil de dar a conoc su trabajo: el web pued ser una magnif vitrin par mostr sus conoc habil y logr lo cual pued traduc en mayor oportun de desarroll profesional asi com tambien de colabor con el trabaj y la formacion de otros coleg se estim que una part consider de estas person no desarroll siti web acerc de sus activ profesional o en el mejor de los cas se limit a cre un siti en dond coloc un conjunt minim de sus dat personal y academ ademas much vec no se tom en cuent aspect general de diseñ lo cual tra com consecuent la creacion de siti poc atract y dificil de leer la razon mas frecuent a la que se alud cuand se pregunt el por que de esto es la falt de tiemp par dedic a trat con los detall tecnic y de diseñ necesari par desarroll un siti web con las herramient existent por tod estas razon el objet de este trabaj es constru un gener de siti web personal de profesor universitari que: 1    integr las funcion necesari par cre manten y public siti web de form sencill y amig 2    produzc siti cuy conten organiz de la inform y present satisfag las expect de su audienci 3    proporcion una interfaz orient a usuari no expert en el uso de tecnolog informat","ceapucv aplic estandar de diseñ web modul postgr ","aplicaciones internet"
"desarroll de una aplic web par el control de solicitud de servici par la direccion de tecnolog de inform y comun de la ucv","en la prestacion de cualqui servici se establec com norm par logr los objet plant el cuid de la calid del servici que basic se reduc a una cos la satisfaccion del client a traves de la obtencion de un servici optim eficaz y confiabl la direccion de tecnolog inform y comun dtic es el ente normat en materi de tecnolog de inform y comun dentr de la univers central de venezuel ucv establec una estrategi orient a propici una cultur informat corpor y a la creacion de lincamient y polit par la optimiz de los recurs de telemat la dtic actu ademas com una dependent normat y regul de solucion tecnolog que apoy y facilit los proces fundamental de la ucv brind soport tecnic y asesor en el are de telemat lo cual inclu servici tecnolog de informat y telecomun entre otros de los aspect influyent dentr de la prestacion de un servici optim y de calid se encuentr los indic de gestion y los dat estadist que pued ser calcul o determin a traves del analisis de la inform obten al tramit o prest un servici per ¿com se pued ten estos dat si no se tien herramient automatiz que proporcion estos dat ademas de facilit el control y la gestion de dich solicitudes? en bas a esta pregunt y en vist de la gran neces que ten la dtic de ofrec mejor sustancial en la prestacion de sus servici nac la inquietud de desarroll un sistem automatiz que permit ademas de ofrec un control del proces de recib y gestion de las solicitud de servici aport tambien inform de caract estadist al igual que indic de gestion que permit a la direct de la dtic tom decision coherent a las neces de los usuari asi com tambien aplic correct just y puntual a los error que pud present y que pued influ direct o indirect en la prestacion de sus servici por ello se decid entonc propon un sistem de control de solicitud en ambient web a ser desarroll com trabaj especial de grad tegqu permit ademas de utiliz talent y recurs de nuestr propi cas de estudi ofrec una solucion optim y personaliz ajust a las neces de la dtic que dier solucion al problem del descontrol existent en cuant a la gestion de las solicitud de servici y que por sobr tod arroj inform de alto conten inform que permit a la direct logr optimiz la tom de decision en pro de garantiz su posicion dentr de la comun universitari com el ente normat e integr en el are de tic","ceapucv aplic estandar de diseñ web modul postgr ","aplicaciones internet"
"gener de unidad temat en el web","la masif del uso de internet ha aument en gran med la posibil de divulg el trabaj que se realiz en cualqui part del mund y esto es especial import par las person que hac labor de investig o docenci dad la efect de la web com medi de comun es de sum import par los docent cont con la posibil de public su trabaj siend la web una magnif vitrin par la public de inform educ lo cual pued traduc en mayor oportun de desarroll profesional asi com tambien de colabor con el trabaj y la formacion de otros coleg y de los estudi el uso de estas tecnolog por los docent interes en su aprovech se ve limit por el desconoc tecnic par cre o par modific siti web de tip educ y cuand logr franqu ese prim problem enfrent el problem de constru siti usabl diseñ en bas a principi y lincamient orient al logr de interfac atract y facil de usar en ese acerc progres del uso de las tecnolog en benefici de la docenci general el profesor se inici con el envi de mail a los estudi anex archivos; lueg usand las list de corre o formacion de grup o comun que prov empres en form gratuit por ejempl yaho lo que les permit coloc inform envi colect de mails etc trat de continu con ese acerc en este trabaj se plante com objet general el desarroll de una herramient que permit gener siti web de pequeñ unidad temat que sean part de un curs aquell en las que el docent consider que tien mayor inform interes o motiv esta herramient permit la creacion y modif de estas unidad temat en form usabl transparent sin neces de mayor conoc tecnolog que la practic de naveg en internet y el domini de las herramient ofimat","ceapucv aplic estandar de diseñ web modul postgr ","aplicaciones internet"
"gener de revist electronicas: una herramient par public en la socied de la inform","los siti web de revist permit la rap difusion de la inform y la transmision del conoc por medi electron ademas ofrec funcional tal com busqued y envi de articul particip en encuest visualiz de event notici enlac de interes entre otros en el present trabaj especial de grad se desarroll un gener de siti web de revist capaz de cre almacen public recuper actualiz y manten revist electron orient a usuari no expert en el diseñ de siti web a lo larg de este trabaj se describ el proces de desarroll de este gener llam grevist@ y que cuent con las funcional basic identific en el analisis de siti existent el gener se desarroll sigu una metodolog adhoc bas en el proces unific up el cual usa com notacion el lenguaj de model unific uml lar2002 que plante fas y activ y en cad fase/act se gener artefact o document entre los document cre se encuentr el model de cas de uso y model objet del domini del gener que lueg serv com entrad par el desarroll de los patron de interaccion que permit a su vez constru el prototip de interfaz del gener par la implement de grevist@ se utiliz jav com principal lenguaj de program component servlets y jav servlet pag jsp par la creacion de pagin web dinam extens markup lenguaj xml par el repositori de dat un esquem de transform extens stylesheet languag transformations xslt dond a part de un document xml y una hoj de estil xsl se gener los siti web de revist el result obten es una herramient portabl sencill de manej que ademas de automatiz las activ involucr en la edicion de revist electron gener siti con funcional com la busqued de articul baj diferent criteri envi de los mism entre otros esta herramient se desarroll en el marc del proyect 2005000166 'acerc de la tecnolog informat al ciudadano' financi por fonacit","gener de revist electron revist electron articul cientif lenguaj de patron de interaccion usabil","aplicaciones internet"
"mi escuel en internet: una herramient par la gener de siti web escolar","el uso de internet ha experiment un aument vertigin con el pas del tiemp al igual que las tecnolog utiliz par el desarroll de las aplic bas en la web la mayor de estas tecnolog son complej y algun hast desconoc par los usuari de la web especial par aquell que pos min conoc en el are es por esta razon que han surg vari herramient especializ usual denomin 'generadores' que permit cre un siti web sin la neces de ten conoc de las tecnolog usad par ello algun de estos gener estan siend desarroll en el centr de ingeni de softwar adscrit a la escuel de comput facult de cienci ucv y se orient a un context especif com por ejemplo: gener de siti web de asignatur gener de unidad temat en el web gener de revist electron gener de period electron entre otros en el merc actual y en la web es dificil encontr una herramient que permit a usuari sin conoc en el are cre siti web en el context educ no hay una herramient dirig a este context especif sin embarg se encuentr algun siti web que permit desarroll siti web en general este trabaj especial de grad se plante com objet general el desarroll de una herramient que permit gener siti web escolar de esta maner las escuel podr ten presenci en internet y mostr tod la inform que necesit dar a conoc a los usuari potencial o interes a traves de esta herramient gener de siti web escolar un docent o emple de una escuel sin neces de conoc avanz de las tecnolog emple podr cre y modific un siti web ofrec un medi de comun par tod la comun en especial alumn docent emple y padr y represent","ceapucv aplic estandar de diseñ web modul postgr ","aplicaciones internet"
"desarroll de un datamart com herramient de apoy a la epidemiolog","actual el sector salud venezolan present ciert fall en lo referent al manej de la inform ya que en muy poc cas se cuent con sistem automatiz que control y almacen tod la inform que se gener continu dentr de algun institu especif el are de epidemiolog se ha vist afect por esta falt de automatiz e inclus en los cas en los cual exist sistem operacional que manej tod los dat no se pued obten el mayor provech de la inform dad la poc disponibil de dich dat par pod analiz esto represent un problem ya que just el trabaj del epidemiolog se refier al estudi y analisis de las epidemi par pod lueg tom las decision acert par su prevencion la especial de epidemiolog actu com un gran consumidor de la inform que se gener en las distint dependent dentr de un centr hospitalari o dentr de las institu que prest servici medicosasistencial en nuestr pais y esta constitu la fuent principal de inform par la mencion especial el proposit de este trabaj es cre un sistem de soport a la tom de decision com herramient de apoy a la epidemiolog par esto se desarroll un datamart el cual no es mas que una bas de dat con filosof multidimensional especif par el are antes mencion dond la dat estar particular resum de maner que permit la gener eficient de report y analisis especif par pod evalu situacion e identific tendenci par la construccion de dich datamart se utiliz la tecnolog propuest por oracl corporation mediant una herramient especif par el diseñ y desarroll eficient del sistem dich herramient es el 'oracl dat mart suite' durant el desarroll de los diferent capitul del present document se expon detall las distint activ y proces realiz en funcion de la metodolog emple de maner de pod explic de form precis los result obten","solicitud estudiantil aplic tecnic y herramient par la creacion de sistem rails correspondent ","base de datos"
